cell_id,lat,lon,PC1,PC2,PC3,PC4,kmeans_label,dbscan_label
831d81fffffffff,53.254273463323216,-149.49218688000795,-1.5995100510016105,-1.2902784026816785,-0.1691467030758489,0.7587854454460055,0,1
831d5cfffffffff,48.60192502641432,-137.0852406156243,-0.5650274705838437,2.3498842114877228,-0.3881654634451003,1.423375574144534,1,2
8390a5fffffffff,-10.906963936429166,-118.41286027712933,-1.5461654512273784,-1.20291109332403,-0.0067280452931354,0.2116819337538111,0,1
830296fffffffff,71.49034447853917,-141.37640883840595,-1.664998176343241,-1.397534269820801,-0.3685388339327701,1.4304332504755923,0,1
836d5cfffffffff,9.053342771710218,-89.53640612100943,-0.9295066456269472,1.1398999006406678,-0.4767322342878441,1.7239769106151976,1,2
836b9cfffffffff,5.9581511359488095,18.339317119758984,-1.3833493531321586,-0.9362523411561768,0.4889992116356543,-1.4581639251506164,0,1
836f85fffffffff,0.6575217738524269,-110.50177636253213,-1.578086470823142,-1.2551910542917342,-0.1039181859960755,0.5390646864888625,0,1
83deb4fffffffff,-57.63731895651026,-37.85534117772581,-1.6207811929578682,-1.325116089111946,-0.2339110904864333,0.976942794291525,0,1
83b12dfffffffff,-32.37350156661657,-125.66915915021352,-0.6082961894859727,2.064744381850723,-0.1490382621659637,0.6177141220059316,1,2
83c01bfffffffff,-38.9596816253204,-11.122415875472264,-1.522201971727137,-1.163663920495965,0.0662337201471381,-0.0340880943733659,0,1
83b1aafffffffff,-31.521432692285472,-113.79897096358964,-1.0260078265144996,0.6794164283256006,-0.1877077355486321,0.7712381547506529,0,2
838406fffffffff,-5.185651179235914,62.8365739445538,-1.415294479108169,-0.988571783338276,0.3917356740764203,-1.1305339367939082,0,1
83d8c0fffffffff,-43.42984583009592,129.81102254845393,-1.47383892211459,-1.08445534952793,0.2134850190151259,-0.530100706543144,0,1
838152fffffffff,-7.411230936731444,-45.1680152629652,-1.54587144240233,-1.2024295682946815,-0.0058328746677542,0.2086665720989637,0,1
83b1b1fffffffff,-34.13291748855481,-111.2676616324999,2.493044473367486,-2.489126174364847,-0.636664865558263,0.4690261783168565,3,0
830e1cfffffffff,59.23470455049396,-80.5081240116204,-1.673595620110098,-1.4116150864815864,-0.3947155281602091,1.5186088426879356,0,1
831d93fffffffff,52.53088087304313,-154.8656305275253,-1.5915485692694809,-1.2772391589647871,-0.144906326685984,0.6771322953172947,0,1
83f0d8fffffffff,-69.4430159376508,57.08498587668123,-1.51597495765717,-1.153465372434348,0.0851931513082774,-0.0979525020070173,0,1
83279bfffffffff,44.353766835513696,-107.99590014822392,-1.654477110666413,-1.3803029623660652,-0.3365052752800399,1.3225289452057338,0,1
83e603fffffffff,-63.60099253357977,19.40229009620112,-1.540837249682897,-1.194184612393875,0.0094947653927262,0.15703576922494,0,1
8390d3fffffffff,-3.556545899512184,-119.60470196124336,-1.545823344178418,-1.202350793452882,-0.0056864296854579,0.2081732755456134,0,1
83a69afffffffff,-15.0412674122584,114.34044939390309,-0.0270857079381789,3.7351386269018847,0.2318285458353,-0.7187596840987104,1,2
837396fffffffff,0.5923531790173755,126.81720896933656,7.538143909909754,-3.354233902436341,39.78578558465899,9.84822263017569,4,-1
8386a5fffffffff,-3.840173436121387,87.34631378193646,5.70890815589936,0.1834269666999624,0.3917959408494103,0.2777973758938619,2,3
833ce3fffffffff,25.274728767924863,91.69414213771842,4.587012943542095,0.4819790599719057,-0.4211654991118091,-0.2020710236846452,2,3
834ed8fffffffff,29.131310893290248,145.68493111805293,0.0562584815589142,4.082992922440496,0.1355929989905555,-0.3865782582188233,1,2
834612fffffffff,22.992077040484443,-172.65947377184742,-0.2523224813727403,3.198178206727542,-0.0567352402129511,0.2962898285553582,1,2
83e3aefffffffff,-66.79242937117445,-133.14321143078573,-1.576115302769277,-1.2519626928477114,-0.0979165575101948,0.5188483390240906,0,1
830652fffffffff,64.85048016133827,-38.876096317560815,2.253917114738807,-2.3639147289887217,-0.5717766112438922,0.1424130665177069,3,0
831443fffffffff,58.3209760554452,141.2558983502154,-0.4936183935111379,2.2955116659673838,0.0935813473642982,-0.2157270767507884,1,2
83e76bfffffffff,-72.60978800394882,5.136366927464984,-1.593695166580844,-1.280754836880863,-0.1514420857991309,0.6991478495103395,0,1
83ac9dfffffffff,-17.12633040535433,14.84170106247466,-1.4273533097886733,-1.0083216285899794,0.3550200720877329,-1.0068582762748015,0,1
83b856fffffffff,-28.234433628821943,125.40486706878669,-0.7936777659255446,1.2136196626991689,0.2462477063894188,-0.6837791810831573,1,2
836a75fffffffff,8.999145110155117,31.876633518660096,-1.3888730661595077,-0.945299029047842,0.4721811258373561,-1.401512590102034,0,1
83e6e9fffffffff,-60.09326795540685,4.925374486483662,-1.5604980047321313,-1.2263848215220936,-0.0503664662896949,0.3586769508155835,0,1
