cell_id,lat,lon,eq_count,eq_mag_mean,eq_mag_max,eq_depth_mean,eq_energy_log,eq_days_since_last_major,cyclone_count,wind_mean,wind_max,pressure_min_mean,dist_nearest_volcano_km,volcano_count
830e1afffffffff,57.962135504736814,-83.57068340151568,0.0,,,,,,0.0,,,,6665.272466698502,0
83c8aafffffffff,-34.68026764714041,107.52354277908213,0.0,,,,,,1.0,15.0,15.0,1005.0,3005.723166043167,0
837b90fffffffff,1.2541305608551099,54.32598926492777,0.0,,,,,,0.0,,,,1790.7420234346434,0
83a182fffffffff,-19.783903124202613,-128.34299989319535,0.0,,,,,,0.0,,,,5015.551764949901,0
83eaaefffffffff,-63.53633002533466,-178.3093775490174,0.0,,,,,,0.0,,,,2843.280008520159,0
836f16fffffffff,-2.1345646215805614,-112.45605287316774,0.0,,,,,,0.0,,,,7073.85511350718,0
835d4bfffffffff,15.406910625743963,-141.80497345608424,0.0,,,,,,36.0,54.375,132.5,993.4623655913979,5068.019892731881,0
839a1bfffffffff,-10.371280278067916,-172.86676008900366,0.0,,,,,,8.0,27.8125,32.5,998.375,653.9127522321019,0
832c1bfffffffff,37.59937510289784,48.53482284477092,25.0,4.844799999999999,6.1,19.355999999999998,14.328114567406423,10737.0,0.0,,,,2053.876958697569,0
8328aafffffffff,44.29230942995848,-118.67622359755373,0.0,,,,,,0.0,,,,8801.595024034466,0
832718fffffffff,48.348381423647965,-97.83451090419042,0.0,,,,,,0.0,,,,8059.1871511266045,0
833a9bfffffffff,21.93126292796534,-56.10397981114909,0.0,,,,,,14.0,66.60714285714286,140.0,982.4383116883117,6787.942278052689,0
831274fffffffff,58.96855886852771,-110.26415374915968,0.0,,,,,,0.0,,,,7798.6065472966675,0
836230fffffffff,11.556248956900754,56.42937390962197,0.0,,,,,,7.0,71.66666666666667,80.0,978.6666666666666,1613.160129278571,0
833e41fffffffff,27.41950760755378,33.59244491040421,13.0,4.845384615384615,6.6,13.03076923076923,14.720584724584295,20933.0,0.0,,,,1262.4033786705925,0
830f5dfffffffff,58.197623992779775,-63.47594329426438,0.0,,,,,,0.0,,,,5567.654481790907,0
8306ecfffffffff,64.26548298462995,-41.02508332216108,2.0,4.5,4.5,10.0,11.851029995663982,,0.0,,,,4339.3847465163835,0
83d45bfffffffff,-41.60746594567013,-170.94857098436563,0.0,,,,,,4.0,41.25,47.5,985.75,1113.250572377869,0
83775afffffffff,4.126730133676521,161.7426084864956,0.0,,,,,,11.0,36.0,40.0,1003.0909090909091,1411.4138551645276,0
83b4eafffffffff,-20.411567024979863,-160.66300929034276,0.0,,,,,,16.0,51.770833333333336,115.0,981.3846153846154,1669.7381585779842,0
83eeb0fffffffff,-72.3424794769876,-2.462991407536671,0.0,,,,,,0.0,,,,6713.043740403265,0
833d44fffffffff,36.70306786064916,87.26497285580915,8.0,5.06875,5.4,21.3975,13.465837571844121,,0.0,,,,3579.9594141485277,0
83e4a2fffffffff,-53.23171235669365,105.39711528167709,0.0,,,,,,0.0,,,,5063.247365619179,0
83d7b2fffffffff,-52.04854614670586,49.595154233097354,0.0,,,,,,0.0,,,,3465.6416728336167,0
83a31bfffffffff,-17.41101772797941,46.77288342660493,0.0,,,,,,30.0,32.879012345679016,57.5,993.29670781893,727.6133722768068,0
832566fffffffff,54.64509531465123,103.81759269002498,0.0,,,,,,0.0,,,,3194.7517101995354,0
830c5dfffffffff,58.2790140495837,-148.31059418675073,3.0,5.0633333333333335,5.79,25.366666666666664,13.504676104120193,,0.0,,,,6419.148489124572,0
83e505fffffffff,-64.22676741380477,120.10084164409976,0.0,,,,,,0.0,,,,4647.399902256579,0
830908fffffffff,66.89507840493597,1.8995599587456553,0.0,,,,,,0.0,,,,2995.00364298988,0
838c60fffffffff,-13.36729442321381,98.84303639037321,0.0,,,,,,26.0,40.0,97.5,991.25,1387.976521799657,0
83142cfffffffff,58.407141718722016,126.33437068348599,1.0,4.7,4.7,10.0,11.850000000000001,,0.0,,,,2860.1991712094314,0
83a376fffffffff,-12.477089358260951,49.38973972938721,0.0,,,,,,34.0,43.65625,72.5,989.25,658.3380897028226,0
83a42efffffffff,-19.107733946369265,-25.962762416983818,0.0,,,,,,0.0,,,,4888.543532980042,0
83f225fffffffff,-76.1662420200451,-149.83737415555495,0.0,,,,,,0.0,,,,4542.578637366009,0
83581bfffffffff,10.508493095215382,7.808809331898612,0.0,,,,,,0.0,,,,558.4151997786489,0
83afa4fffffffff,-24.71397967942012,84.40555343575292,1.0,4.6,4.6,10.0,11.7,,21.0,40.65625,95.0,992.3055555555555,2957.6092688713165,0
83c9a9fffffffff,-38.68003259509502,115.66369153846652,0.0,,,,,,0.0,,,,3365.7725296775834,0
83701afffffffff,1.2291253289958697,-171.2333144614105,0.0,,,,,,0.0,,,,1932.6949266089052,0
83931dfffffffff,-5.323161859471151,-104.1460329840063,0.0,,,,,,0.0,,,,7868.321243292869,0
835b1efffffffff,10.347872260485964,176.6690061805928,0.0,,,,,,8.0,38.125,40.0,1003.75,3007.305673718654,0
83c543fffffffff,-37.10484242376761,-27.916806776487512,0.0,,,,,,0.0,,,,6255.365751848791,0
839b61fffffffff,-20.589046155318048,177.8893915683215,4.0,4.975,5.5,169.26125000000002,13.156569377718217,,27.0,55.520833333333336,110.0,975.9791666666666,881.1942963009799,0
83e72cfffffffff,-72.69294172314007,36.053447610899774,0.0,,,,,,0.0,,,,5851.409705645803,0
83e2c8fffffffff,-51.00171778809009,-127.30919618299181,0.0,,,,,,2.0,43.75,50.0,980.0,4546.923827709501,0
83a188fffffffff,-19.2001720610715,-131.41573559004365,0.0,,,,,,3.0,27.083333333333332,30.0,998.1666666666666,4696.506510257622,0
83dc59fffffffff,-48.370942169700875,-27.905073807086925,0.0,,,,,,0.0,,,,7132.512230639596,0
834003fffffffff,27.630252180023493,108.34724692385595,0.0,,,,,,2.0,40.0,40.0,1003.5,1407.7363648959156,0
8363b6fffffffff,12.672956871792696,49.42881808051147,17.0,4.797058823529412,5.8,10.288235294117648,13.893207199666703,,1.0,80.0,80.0,978.0,862.2860592702532,0
83c834fffffffff,-39.35888667556493,114.67098625774304,0.0,,,,,,0.0,,,,3449.818398826005,0
836710fffffffff,15.798276474318975,-77.02233808932655,0.0,,,,,,15.0,51.333333333333336,132.5,992.2,8945.405076150993,0
838909fffffffff,-12.709567081967272,-155.7148735586194,0.0,,,,,,10.0,38.0,40.0,991.4,2170.232263523425,0
83d181fffffffff,-45.050822950890456,3.5078780969565373,0.0,,,,,,0.0,,,,5287.123520996883,0
835e63fffffffff,13.241343979401151,-62.71079649936441,0.0,,,,,,19.0,40.13157894736842,135.0,1001.3125,7930.259684566128,0
830062fffffffff,81.68437486119815,-1.5611169364385724,22.0,4.741818181818182,5.1,10.0,13.359373239701643,,0.0,,,,4582.754207209622,0
837661fffffffff,4.675941977478462,165.56635812006917,0.0,,,,,,21.0,35.75,42.5,1000.95,1786.2511100503764,0
83902bfffffffff,-8.534920208986948,-122.72819536322196,0.0,,,,,,0.0,,,,5792.003257999739,0
83d744fffffffff,-52.44334095859378,27.093540017152275,51.0,4.798039215686275,5.6,10.900784313725492,13.936065747901914,,0.0,,,,4246.3704641581035,0
839f74fffffffff,-24.891728635675513,169.46866143318044,0.0,,,,,,34.0,34.13382777353366,75.0,994.3684640522877,1582.669295378958,0
83ba59fffffffff,-25.892920943235975,172.5328797368487,1.0,4.9,4.9,33.0,12.15,,29.0,58.986607142857146,90.0,975.03125,1365.0363392947572,0
8336e9fffffffff,26.98737551781779,-141.6344253106559,0.0,,,,,,0.0,,,,5990.6210367899275,0
83999bfffffffff,-15.264240886684568,-15.246569023040756,1.0,5.4,5.4,10.0,12.900000000000002,,0.0,,,,3710.7342894806616,0
834b16fffffffff,26.616465619381106,121.84210695495105,1.0,6.42,6.42,35.0,14.43,36508.0,58.0,50.95238095238095,100.0,987.7641509433962,290.9402473288224,0
83da94fffffffff,-42.97299891481814,172.9137123269318,69.0,4.909130434782609,7.8,15.616985507246373,16.538632569619224,3538.0,0.0,,,,615.4022037616214,0
830108fffffffff,75.02372001089864,23.7627754542291,0.0,,,,,,0.0,,,,3832.4340762163483,0
83401afffffffff,30.37252699894142,108.2453322689792,3.0,4.873333333333333,5.52,19.333333333333332,13.109870170987415,,2.0,35.0,35.0,999.0,1517.3793931487894,0
83acf1fffffffff,-19.29845501725736,9.39055437318769,0.0,,,,,,0.0,,,,2843.455675501469,0
837a94fffffffff,6.601787055411848,51.23560289654008,0.0,,,,,,1.0,25.0,25.0,1004.0,1176.0711274889054,0
831a24fffffffff,54.058279355956365,-43.623037397948494,0.0,,,,,,2.0,37.5,40.0,1000.75,4437.0574776894455,0
83ca66fffffffff,-36.946424597236245,62.549036832642166,0.0,,,,,,5.0,39.8,51.0,987.0,1866.8064288060707,0
83c92bfffffffff,-44.75854779402966,118.11350477661621,2.0,5.0,5.5,10.0,13.063520922108038,,0.0,,,,4002.7195565720076,0
836993fffffffff,2.694439688949504,108.75670570054025,0.0,,,,,,4.0,40.0,40.0,1012.0,1107.2379280975308,0
83a388fffffffff,-21.398658224947393,44.53957237228254,1.0,5.6,5.6,33.0,13.2,,44.0,34.171171171171174,75.0,992.4190476190477,1079.9546307489843,0
834ae3fffffffff,20.25812271774373,135.26009437631038,0.0,,,,,,98.0,55.8362676056338,115.0,975.6460674157304,1240.2503586175026,0
83be8efffffffff,-25.935628988873617,154.56357132388172,1.0,5.4,5.4,9.0,12.900000000000002,,20.0,41.37407407407407,75.0,989.1366666666667,2371.498157612683,0
830a1cfffffffff,63.754620738073925,93.64722405725101,0.0,,,,,,0.0,,,,4269.850374073926,0
83d6d2fffffffff,-43.04888514768516,35.39634620058558,0.0,,,,,,0.0,,,,3070.384018930793,0
837209fffffffff,4.178287706535056,142.22806785250583,0.0,,,,,,16.0,43.65384615384615,90.0,995.0769230769231,912.892124093476,0
8341b0fffffffff,26.98394086203094,120.00795535194578,0.0,,,,,,52.0,43.824786324786324,90.0,989.390243902439,378.8426138008109,0
838435fffffffff,-3.62841198594303,61.51471703081476,0.0,,,,,,3.0,28.0,28.0,1006.0,2056.868440419493,0
83dee8fffffffff,-48.378947683161655,-51.619330981610396,0.0,,,,,,0.0,,,,8546.17937544037,0
837613fffffffff,-2.3326671997978674,157.38141002389625,0.0,,,,,,0.0,,,,613.8815533510477,0
83dbaefffffffff,-51.14304625368107,178.88670356082255,0.0,,,,,,0.0,,,,1455.995242071995,0
83e76bfffffffff,-72.60978800394882,5.136366927464984,0.0,,,,,,0.0,,,,6503.395092021982,0
83af54fffffffff,-19.70946784328326,93.76986923412609,0.0,,,,,,15.0,37.333333333333336,60.0,995.0333333333333,2225.8650770044105,0
83a556fffffffff,-16.361203929238542,-25.021862416896354,0.0,,,,,,0.0,,,,4646.507583382748,0
8392b5fffffffff,-10.402468789153595,-112.04930736547212,0.0,,,,,,0.0,,,,6889.842379327061,0
83104afffffffff,65.36397716767645,64.56699595163074,0.0,,,,,,0.0,,,,4104.433431169152,0
83244cfffffffff,45.33990127129586,113.93758687796877,0.0,,,,,,0.0,,,,1980.7139264157536,0
8388c2fffffffff,0.6548089391641593,-154.61861704448015,0.0,,,,,,0.0,,,,2931.5695609108157,0
83d5b3fffffffff,-51.50871046913549,-147.1484141576141,0.0,,,,,,2.0,47.5,55.0,964.75,3183.0606521664977,0
83bf50fffffffff,-39.76246630035096,153.53008579977643,0.0,,,,,,0.0,,,,1989.1956377021024,0
83061bfffffffff,68.78267744501669,-41.429467609068666,0.0,,,,,,0.0,,,,4465.048583026876,0
835aa0fffffffff,17.407752972662298,177.5197962167443,0.0,,,,,,10.0,61.111111111111114,75.0,980.5,3677.56905465521,0
831d2bfffffffff,53.37326522199035,-136.12906985246767,0.0,,,,,,0.0,,,,7306.365968628635,0
836488fffffffff,18.056310447860213,95.16053744667254,9.0,4.833333333333332,5.6,55.85966666666667,13.397149610824945,,7.0,73.75,90.0,973.0,2795.127998921889,0
830922fffffffff,65.23910687711962,-7.248924599516829,0.0,,,,,,0.0,,,,3033.4907519389085,0
83ef71fffffffff,-77.41045439193591,-69.0957799229568,0.0,,,,,,0.0,,,,6432.3879247459945,0
83374bfffffffff,35.25146996519793,-137.61928088725372,0.0,,,,,,0.0,,,,6929.880773296534,0
83322efffffffff,32.70082979064263,167.76828603351242,0.0,,,,,,12.0,35.714285714285715,40.0,1002.8888888888889,3411.336650674933,0
83388efffffffff,25.82471921286349,-1.4787027765011758,0.0,,,,,,0.0,,,,2039.5596342975846,0
8365a9fffffffff,9.091501750766504,101.29467326312576,0.0,,,,,,26.0,34.02777777777778,50.0,999.3461538461538,2046.0651037078085,0
8382eafffffffff,1.0262155461285076,5.395152789076321,0.0,,,,,,0.0,,,,811.221602231539,0
8374f6fffffffff,-1.543719524041603,-6.72668275326504,0.0,,,,,,0.0,,,,2099.6023333310263,0
83cceafffffffff,-39.51447963583698,73.44119969002436,0.0,,,,,,1.0,,,,2639.1295314173703,0
8372d0fffffffff,-4.196911487157214,141.18532625348837,52.0,4.945384615384615,7.83,62.85813461538461,16.547469928031145,33179.0,0.0,,,,408.19191480544185,0
83e2b6fffffffff,-64.5928083787605,-116.00574432042221,1.0,6.16,6.16,10.0,14.04,38719.0,0.0,,,,5180.354397528229,0
831764fffffffff,65.63802798256695,169.89254197991244,0.0,,,,,,0.0,,,,4462.646827888302,0
83f242fffffffff,-74.56793401212383,-116.88989535847345,0.0,,,,,,0.0,,,,5255.428951683766,0
83369bfffffffff,24.99184949900109,-154.65818138087863,0.0,,,,,,1.0,62.5,62.5,,5053.779985776397,0
833c8dfffffffff,22.112019795130514,87.52421922102687,0.0,,,,,,151.0,27.781224152191893,103.0,993.147619047619,3507.679196179058,0
83e181fffffffff,-58.59371389951009,73.17416106800384,0.0,,,,,,0.0,,,,4382.879761596399,0
8320ebfffffffff,43.1310238209946,83.94261474387969,22.0,5.141818181818181,7.28,24.024545454545454,15.848929849064211,30086.0,0.0,,,,4054.461519508733,0
83246efffffffff,47.15573910725146,112.84488343378784,0.0,,,,,,0.0,,,,2175.248805697632,0
83a6c0fffffffff,-20.06095244133576,108.09237122900755,0.0,,,,,,21.0,66.84210526315789,95.0,971.05,1415.1666816602615,0
836111fffffffff,7.675769475234846,80.99941989381222,0.0,,,,,,38.0,24.833333333333332,25.0,1005.8461538461538,3604.145764594095,0
836c8cfffffffff,3.1109504108707444,-100.90656367492018,0.0,,,,,,0.0,,,,8471.275555960763,0
835f36fffffffff,0.9678824029980505,-52.98913901235411,0.0,,,,,,0.0,,,,7065.915351000189,0
83188efffffffff,48.63071975425427,-22.227650410275054,0.0,,,,,,4.0,43.75,60.0,992.75,2956.9085193781752,0
83ba51fffffffff,-28.3461215250623,174.4144967795223,0.0,,,,,,15.0,44.5,95.0,986.4666666666667,1052.0781175876668,0
830a75fffffffff,70.1786858374426,88.66676431953546,0.0,,,,,,0.0,,,,4866.24294104816,0
83e322fffffffff,-66.41460700735499,-148.53956935067055,0.0,,,,,,0.0,,,,3836.7864782100087,0
83ba2cfffffffff,-35.22068618657317,176.0752528286992,0.0,,,,,,7.0,50.357142857142854,65.0,983.2142857142857,274.13200261395986,0
834b23fffffffff,30.63675590445976,124.50835941997387,0.0,,,,,,47.0,62.69230769230769,85.0,973.125,547.0790199506996,0
8355a6fffffffff,24.80575462733373,-19.02547572798955,0.0,,,,,,1.0,25.0,25.0,1008.0,3513.89921580234,0
83ad46fffffffff,-31.40997438123543,6.741966572379119,0.0,,,,,,0.0,,,,4078.5120595578805,0
83e6f3fffffffff,-58.38790159325192,15.228960785380812,0.0,,,,,,0.0,,,,5241.94235640706,0
832414fffffffff,43.66320186865226,97.9842603540672,0.0,,,,,,0.0,,,,3047.8653400401604,0
83ca90fffffffff,-47.758387281643934,48.05264925166331,0.0,,,,,,0.0,,,,3026.989769979505,0
837c01fffffffff,-0.1942290109326054,-22.339051203759706,3.0,4.833333333333333,5.5,10.0,13.076633575046275,,0.0,,,,3714.123104542835,0
83402bfffffffff,25.449572941840774,106.43872013568992,4.0,4.75,5.3,19.305,12.843892821880633,,6.0,37.5,40.0,1002.8333333333334,1561.989019763706,0
839209fffffffff,-14.03851707848332,-102.8218634261662,0.0,,,,,,0.0,,,,7787.7502393597,0
835b2dfffffffff,5.615964515455276,173.03161584259672,0.0,,,,,,9.0,36.666666666666664,45.0,1000.8888888888889,2560.688111179782,0
835d72fffffffff,19.768683077488145,-147.95208718580747,0.0,,,,,,34.0,60.80882352941177,105.0,989.890625,4962.001824057045,0
830221fffffffff,81.3288003201072,-95.35821951358746,0.0,,,,,,0.0,,,,5842.011330773638,0
83310cfffffffff,44.03173938684014,123.00565990307724,1.0,4.8,4.8,10.0,12.0,,0.0,,,,1403.7932774038925,0
834024fffffffff,23.29393736408107,111.20968113131757,0.0,,,,,,46.0,39.523809523809526,50.0,998.6363636363636,1084.3535514285284,0
83355dfffffffff,35.13217005329357,-16.927225107826082,21.0,4.332857142857142,5.49,17.738095238095237,13.356526903816496,,2.0,35.0,35.0,1011.5,2758.989457138402,0
835322fffffffff,28.532039477827134,40.24067214560573,0.0,,,,,,0.0,,,,1641.8673034190463,0
83801efffffffff,-2.2064092761184657,-39.93169005195063,0.0,,,,,,0.0,,,,5677.247447825379,0
8347acfffffffff,29.24055073036151,-174.96741226436848,0.0,,,,,,0.0,,,,4986.549472364527,0
839658fffffffff,-9.602653607031067,20.286607540512076,0.0,,,,,,0.0,,,,1337.9469656705462,0
83699dfffffffff,4.3302356767019115,111.2613915358326,0.0,,,,,,7.0,,,1006.0,1252.5651455525767,0
8369acfffffffff,9.261359617393554,110.78713480670245,0.0,,,,,,66.0,40.104166666666664,55.0,1001.05,1230.72197566348,0
83c070fffffffff,-35.3954726755293,-4.208010849933292,0.0,,,,,,0.0,,,,4879.9209307941155,0
834242fffffffff,28.868849143338245,70.55183390399748,6.0,5.528333333333332,6.45,30.333333333333332,14.73105538100056,35754.0,0.0,,,,3569.1179109045147,0
8358f5fffffffff,9.619405600163738,8.42696254780988,0.0,,,,,,0.0,,,,438.72267640997563,0
83ae1dfffffffff,-26.825828734846223,96.6309541600379,0.0,,,,,,7.0,29.285714285714285,40.0,1000.2857142857143,2592.482351373201,0
833441fffffffff,28.629533718288545,-17.139480668645763,6456.0,1.2817096165933375,5.5,14.60305142503098,13.946399186768764,,0.0,,,,3118.7238314770984,0
83328afffffffff,43.75585391924784,172.06533780616587,0.0,,,,,,21.0,39.285714285714285,55.0,998.3333333333334,3730.5269195207893,0
831520fffffffff,59.01446772388732,108.83533561642915,0.0,,,,,,0.0,,,,3325.6824724442104,0
83a6b0fffffffff,-19.055626947228433,117.58438581405058,0.0,,,,,,64.0,67.1774193548387,115.0,966.4596774193549,1202.3669201945245,0
831b26fffffffff,61.169093021378686,-46.72883282709938,0.0,,,,,,0.0,,,,4596.225615337204,0
83d119fffffffff,-41.802965697744234,10.348744809640348,0.0,,,,,,0.0,,,,4627.568535907823,0
83da35fffffffff,-53.32028716183665,172.8615272702056,0.0,,,,,,0.0,,,,1709.0762159222627,0
837f85fffffffff,-5.09701598660497,179.2348399505748,0.0,,,,,,3.0,30.833333333333332,32.5,996.6666666666666,1295.5635140967638,0
830651fffffffff,63.16340197024243,-36.841369576728766,0.0,,,,,,0.0,,,,4113.268890810302,0
838eb6fffffffff,-9.73699350404218,-94.19262480314536,0.0,,,,,,0.0,,,,8810.2719442487,0
8358abfffffffff,8.715835479689439,5.878761430775484,0.0,,,,,,0.0,,,,578.5384890166364,0
83950bfffffffff,-6.929236576024632,123.10466444274051,71.0,5.153661971830985,6.9,556.1881690140846,15.68266949827379,2162.0,1.0,60.0,60.0,972.0,182.97252903972432,0
83f0d6fffffffff,-70.66749900572931,67.81892018636223,0.0,,,,,,0.0,,,,5553.0254491398055,0
836870fffffffff,9.710528305036313,121.76000670199947,112.0,4.834464285714286,6.4,24.085625,14.922170088196609,4452.0,36.0,38.75,82.5,998.5961538461538,168.95932311158634,0
83ece3fffffffff,-71.61457585006671,131.78939455048626,0.0,,,,,,0.0,,,,4482.65995691786,0
83e962fffffffff,-60.25413100265812,-107.6108942153835,0.0,,,,,,0.0,,,,5652.4566257407005,0
83b291fffffffff,-31.13765107923833,-81.0534679408938,0.0,,,,,,0.0,,,,8877.1856297725,0
830121fffffffff,71.32484084504287,21.92640975596786,0.0,,,,,,0.0,,,,3417.8050166248054,0
83261bfffffffff,39.899144136780116,-99.36155265612919,0.0,,,,,,0.0,,,,8796.348405429933,0
8375aefffffffff,6.488716603916686,-7.911325351531928,0.0,,,,,,0.0,,,,2034.671903142327,0
83256bfffffffff,52.70691587679904,110.47481813634246,0.0,,,,,,0.0,,,,2726.4458836715726,0
837988fffffffff,0.7155858945032862,-139.5175266133711,0.0,,,,,,0.0,,,,4361.478111595517,0
8314dbfffffffff,48.8650654499505,142.0403675327314,33.0,4.996969696969696,7.2,65.70606060606062,15.809459954062541,9484.0,2.0,50.0,50.0,981.0,1996.691602584659,0
837a8cfffffffff,6.159812464765122,46.809912631001,0.0,,,,,,0.0,,,,805.008498814807,0
83b6f4fffffffff,-24.631688505549135,-91.17304407110234,0.0,,,,,,0.0,,,,8508.570388039581,0
839c04fffffffff,-15.856924409464288,146.02832840966346,0.0,,,,,,47.0,34.166666666666664,50.0,996.0,1171.8513762720302,0
835e23fffffffff,9.882324167586452,-56.508028101552554,0.0,,,,,,4.0,42.5,50.0,1006.75,7377.400170383223,0
836d0cfffffffff,13.707870781903216,-92.58720742887226,294.0,4.780272108843538,6.81,31.24071768707483,15.386267526052741,3751.0,23.0,45.0,70.0,998.3541666666666,9691.306498965458,0
83680afffffffff,6.2797866106159494,119.61625669504816,5.0,4.92,5.7,23.966,13.416112495364043,,2.0,40.0,40.0,1008.0,562.1192936814384,0
83d274fffffffff,-43.64743030179043,-114.8856253594254,0.0,,,,,,0.0,,,,5616.218865644606,0
834d16fffffffff,30.007452303215693,-65.86223797802916,0.0,,,,,,41.0,49.63414634146341,117.5,996.9166666666666,7083.71608521264,0
83f085fffffffff,-73.10855051018407,81.55029449061183,0.0,,,,,,0.0,,,,5983.591523676006,0
834192fffffffff,30.41183335150652,119.32126440491504,0.0,,,,,,22.0,39.73684210526316,60.0,997.1666666666666,754.8189685929265,0
83f250fffffffff,-76.45633432807473,-117.28367782261918,0.0,,,,,,0.0,,,,5287.533775288787,0
8330e0fffffffff,37.256065485258745,126.53545798213622,0.0,,,,,,16.0,40.833333333333336,55.0,994.6333333333333,605.9338758989079,0
83766afffffffff,3.022155212785345,166.67369970226156,0.0,,,,,,0.0,,,,1800.4726691583496,0
834a95fffffffff,15.545259742432004,125.86266393652906,0.0,,,,,,191.0,61.67218543046358,105.0,974.9611111111111,346.0338209350785,0
835952fffffffff,17.938824440425208,7.088051853408454,0.0,,,,,,0.0,,,,1351.4408182401025,0
836aa8fffffffff,2.9669187023489383,24.17244621388687,0.0,,,,,,0.0,,,,740.9224433548588,0
83beeafffffffff,-29.586159547974713,145.96450344084255,0.0,,,,,,0.0,,,,2685.654012735989,0
83c165fffffffff,-25.38752165732847,-2.343649378718509,0.0,,,,,,0.0,,,,3782.030271477823,0
837aaafffffffff,5.2497104069270755,47.33826905335313,0.0,,,,,,2.0,25.0,25.0,,918.577313075005,0
832f6afffffffff,30.93933821183704,139.83784694278958,76.0,4.825,6.4,60.89793421052631,14.647952613113338,22168.0,56.0,49.05555555555556,85.0,988.8823529411765,853.7282113722868,0
833512fffffffff,41.71225195254797,-30.314675917248863,5.0,5.012,5.53,14.6,13.349411157422972,,10.0,49.25,75.0,990.85,3658.170063009002,0
83ca2efffffffff,-38.23693239386494,56.42221069019773,0.0,,,,,,2.0,40.0,40.0,990.0,1890.7673563947471,0
83d10bfffffffff,-40.99967143245247,12.60794950556956,0.0,,,,,,0.0,,,,4423.712217492952,0
835ce8fffffffff,6.307495968297632,-146.49353537129747,0.0,,,,,,0.0,,,,4028.6126977934946,0
8368ecfffffffff,4.998229965178194,123.18171891689666,59.0,4.951864406779662,7.1,540.9981525423728,15.592705106349296,7838.0,2.0,,,1004.0,290.30004428021334,0
83c7b3fffffffff,-48.848423805815756,-130.5484938793141,0.0,,,,,,2.0,45.0,50.0,982.0,4328.279632771648,0
835e8dfffffffff,16.817120729051094,-51.46796457323132,0.0,,,,,,35.0,65.92857142857143,135.0,980.65625,6736.645772530387,0
833b26fffffffff,40.90809273849921,-52.10946353918996,0.0,,,,,,17.0,53.6764705882353,82.5,991.1764705882352,5413.780925963988,0
83a90dfffffffff,-29.28173125056288,-53.08909185759056,0.0,,,,,,0.0,,,,7848.629834402814,0
83c175fffffffff,-26.620204124184475,-5.4317859499039205,0.0,,,,,,0.0,,,,4038.10913889996,0
83b193fffffffff,-31.610565418201315,-107.65475933289473,0.0,,,,,,0.0,,,,6729.197348544456,0
836f6afffffffff,1.8321749415681665,-124.22262765887001,0.0,,,,,,0.0,,,,5972.097398615437,0
83eb72fffffffff,-65.93487045582252,-158.06832890892238,0.0,,,,,,0.0,,,,3489.6095734699734,0
8360e0fffffffff,13.22904729377975,70.85235576325668,0.0,,,,,,41.0,26.178160919540232,32.5,1000.9444444444445,3180.964430758995,0
8318c3fffffffff,44.19902210518839,-14.581830167319634,14.0,3.9642857142857144,5.8,12.5,13.523675173505472,,1.0,45.0,45.0,999.0,2355.5079111753757,0
83178bfffffffff,52.99710076580647,156.30034069415848,9.0,4.711111111111112,5.2,206.57444444444445,12.9691709008817,,1.0,65.0,65.0,978.0,3004.288458550947,0
83894efffffffff,-10.855230319788399,-161.13728967882926,0.0,,,,,,2.0,52.5,70.0,980.0,1654.3976275834223,0
839765fffffffff,-24.044651648549266,23.96257184840349,0.0,,,,,,0.0,,,,2462.7824743295123,0
83eb71fffffffff,-67.45661230260043,-156.10414336399992,0.0,,,,,,0.0,,,,3673.9968551277593,0
83c3aefffffffff,-43.91362644315471,-56.102007560305914,0.0,,,,,,0.0,,,,8666.967052435626,0
83d8b2fffffffff,-43.00300501206327,144.8841888682899,0.0,,,,,,0.0,,,,2707.642311821746,0
83a96cfffffffff,-27.982476703163986,-60.03438815542268,0.0,,,,,,0.0,,,,8453.895707492122,0
838cd8fffffffff,-1.0020310767848484,98.41568572853973,95.0,5.100421052631581,7.1,28.41667368421053,15.675818444363133,1186.0,0.0,,,,1445.6132154099932,0
83ac86fffffffff,-19.37506609625596,16.97350244064939,1.0,4.8,4.8,33.0,12.0,,0.0,,,,2393.243509550931,0
83dd42fffffffff,-58.50259149407013,-26.86320080798401,103.0,4.974951456310681,7.1,111.08489320388348,15.551467667808717,1367.0,0.0,,,,7579.737951064787,0
832e72fffffffff,38.388298476489105,138.65054588739838,11.0,5.359090909090909,7.6,23.64745454545454,16.207388875670397,22682.0,13.0,40.90909090909091,55.0,994.5384615384615,916.9409722642822,0
836225fffffffff,12.808135726981416,59.49801953242468,0.0,,,,,,12.0,31.875,50.0,999.1428571428571,1950.1032037238072,0
833921fffffffff,42.58105194677442,-6.854266280955279,2542.0,2.0415977961432503,5.1,6.228009441384737,13.024954125285442,,1.0,30.0,30.0,1002.0,1731.8414328496535,0
83276cfffffffff,45.98155142078636,-82.2411097480217,0.0,,,,,,0.0,,,,7295.713864238677,0
835ee5fffffffff,15.574989751146004,-57.20446949918178,0.0,,,,,,24.0,49.166666666666664,130.0,998.047619047619,7304.728141963894,0
8340e6fffffffff,30.05098025106371,105.8296618701076,1.0,5.1,5.1,10.0,12.45,,2.0,,,1000.0,1719.5937644679361,0
837554fffffffff,3.755070495769902,-1.1855254318446462,0.0,,,,,,0.0,,,,1323.6977639987347,0
83da6efffffffff,-57.22167099108451,154.92799843335152,0.0,,,,,,0.0,,,,2640.8506151708116,0
